X Scale,Y Scale,Pimage1,Pimage2,xPosition,FW_resp.keys,FW_resp.corr,FW_resp.rt,prac_Wtrials.thisRepN,prac_Wtrials.thisTrialN,prac_Wtrials.thisN,prac_Wtrials.thisIndex,prac_Wtrials.ran,trialID,imFile,imFile2,corr,diff,participant,position,screen,x_scale,y_scale,date,expName,psychopyVersion,OS,frameRate,xResolution,yResolution,catch_pTarget,catch_pProbe,eval_prac_resp.keys,eval_prac_resp.rt,repeat_prac.thisRepN,repeat_prac.thisTrialN,repeat_prac.thisN,repeat_prac.thisIndex,repeat_prac.ran,image1,image2,corr_acc,word_loop_set1.thisRepN,word_loop_set1.thisTrialN,word_loop_set1.thisN,word_loop_set1.thisIndex,word_loop_set1.ran,catch_target,catch_probe,key_resp_3.keys,key_resp_3.rt,word_loop_set2.thisRepN,word_loop_set2.thisTrialN,word_loop_set2.thisN,word_loop_set2.thisIndex,word_loop_set2.ran,word_loop_set3.thisRepN,word_loop_set3.thisTrialN,word_loop_set3.thisN,word_loop_set3.thisIndex,word_loop_set3.ran
,,Stimuli/Words/word47.jpg,Stimuli/Words/word47.jpg,0,s,1,0.6629,0,11,11,11,1,121,CatchTrial,CatchTrial,c,CatchTrials,SI,,1,0.05,0.05,2023-04-18_11h39.50.334,01_word_task,2020.2.4,Win32,60,1920,1080,Stimuli/Words/word47.jpg,Stimuli/Words/word47.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,SI,,1,0.05,0.05,2023-04-18_11h39.50.334,01_word_task,2020.2.4,Win32,60,1920,1080,,,c,8.3104,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,
,,,,0,d,1,0.5561,,,,,,78,Stimuli/Words/word37.jpg,Stimuli/Words/word38.jpg,d,second,SI,,1,0.05,0.05,2023-04-18_11h39.50.334,01_word_task,2020.2.4,Win32,60,1920,1080,,,,,,,,,,Stimuli/Words/word37.jpg,Stimuli/Words/word38.jpg,d,0,0,0,0,1,,,,,,,,,,,,,,
,,,,0,s,1,0.5832,,,,,,88,Stimuli/Words/word03.jpg,Stimuli/Words/word04.jpg,d,third,SI,,1,0.05,0.05,2023-04-18_11h39.50.334,01_word_task,2020.2.4,Win32,60,1920,1080,,,,,,,,,,Stimuli/Words/word13.jpg,Stimuli/Words/word13.jpg,s,0,1,1,1,1,,,,,,,,,,,,,,
,,,,0,s,1,0.5587,,,,,,56,Stimuli/Words/word57.jpg,Stimuli/Words/word57.jpg,s,third,SI,,1,0.05,0.05,2023-04-18_11h39.50.334,01_word_task,2020.2.4,Win32,60,1920,1080,,,,,,,,,,Stimuli/Words/word02.jpg,Stimuli/Words/word02.jpg,s,0,2,2,2,1,,,,,,,,,,,,,,
,,,,0,d,1,0.5475,,,,,,119,CatchTrial,CatchTrial,c,CatchTrials,SI,,1,0.05,0.05,2023-04-18_11h39.50.334,01_word_task,2020.2.4,Win32,60,1920,1080,,,,,,,,,,Stimuli/Words/word54.jpg,Stimuli/Words/word53.jpg,d,0,3,3,3,1,Stimuli/Words/word54.jpg,Stimuli/Words/word53.jpg,,,,,,,,,,,,
,,,,0,d,1,0.5371,,,,,,7,Stimuli/Words/word24.jpg,Stimuli/Words/word24.jpg,s,second,SI,,1,0.05,0.05,2023-04-18_11h39.50.334,01_word_task,2020.2.4,Win32,60,1920,1080,,,,,,,,,,Stimuli/Words/word01.jpg,Stimuli/Words/word02.jpg,d,0,4,4,4,1,,,,,,,,,,,,,,
,,,,0,s,1,0.6962,,,,,,22,Stimuli/Words/word39.jpg,Stimuli/Words/word39.jpg,s,second,SI,,1,0.05,0.05,2023-04-18_11h39.50.334,01_word_task,2020.2.4,Win32,60,1920,1080,,,,,,,,,,Stimuli/Words/word57.jpg,Stimuli/Words/word57.jpg,s,0,5,5,5,1,,,,,,,,,,,,,,
,,,,0,s,1,0.5554,,,,,,86,Stimuli/Words/word01.jpg,Stimuli/Words/word02.jpg,d,third,SI,,1,0.05,0.05,2023-04-18_11h39.50.334,01_word_task,2020.2.4,Win32,60,1920,1080,,,,,,,,,,Stimuli/Words/word21.jpg,Stimuli/Words/word21.jpg,s,0,6,6,6,1,,,,,,,,,,,,,,
,,,,0,s,1,0.4681,,,,,,106,Stimuli/Words/word45.jpg,Stimuli/Words/word46.jpg,d,third,SI,,1,0.05,0.05,2023-04-18_11h39.50.334,01_word_task,2020.2.4,Win32,60,1920,1080,,,,,,,,,,Stimuli/Words/word11.jpg,Stimuli/Words/word11.jpg,s,0,7,7,7,1,,,,,,,,,,,,,,
,,,,0,d,1,0.5894,,,,,,43,Stimuli/Words/word20.jpg,Stimuli/Words/word20.jpg,s,third,SI,,1,0.05,0.05,2023-04-18_11h39.50.334,01_word_task,2020.2.4,Win32,60,1920,1080,,,,,,,,,,Stimuli/Words/word34.jpg,Stimuli/Words/word33.jpg,d,0,8,8,8,1,,,,,,,,,,,,,,
,,,,0,s,1,0.5522,,,,,,27,Stimuli/Words/word56.jpg,Stimuli/Words/word56.jpg,s,second,SI,,1,0.05,0.05,2023-04-18_11h39.50.334,01_word_task,2020.2.4,Win32,60,1920,1080,,,,,,,,,,Stimuli/Words/word24.jpg,Stimuli/Words/word24.jpg,s,0,9,9,9,1,,,,,,,,,,,,,,
,,,,0,d,0,1.1454,,,,,,91,Stimuli/Words/word10.jpg,Stimuli/Words/word09.jpg,d,third,SI,,1,0.05,0.05,2023-04-18_11h39.50.334,01_word_task,2020.2.4,Win32,60,1920,1080,,,,,,,,,,Stimuli/Words/word18.jpg,Stimuli/Words/word18.jpg,s,0,10,10,10,1,,,,,,,,,,,,,,
,,,,0,s,1,0.4684,,,,,,13,Stimuli/Words/word30.jpg,Stimuli/Words/word30.jpg,s,second,SI,,1,0.05,0.05,2023-04-18_11h39.50.334,01_word_task,2020.2.4,Win32,60,1920,1080,,,,,,,,,,Stimuli/Words/word39.jpg,Stimuli/Words/word39.jpg,s,0,11,11,11,1,,,,,,,,,,,,,,
,,,,0,s,1,1.0628,,,,,,29,Stimuli/Words/word02.jpg,Stimuli/Words/word02.jpg,s,third,SI,,1,0.05,0.05,2023-04-18_11h39.50.334,01_word_task,2020.2.4,Win32,60,1920,1080,,,,,,,,,,Stimuli/Words/word51.jpg,Stimuli/Words/word51.jpg,s,0,12,12,12,1,,,,,,,,,,,,,,
,,,,0,d,1,0.4877,,,,,,116,CatchTrial,CatchTrial,c,CatchTrials,SI,,1,0.05,0.05,2023-04-18_11h39.50.334,01_word_task,2020.2.4,Win32,60,1920,1080,,,,,,,,,,Stimuli/Words/word47.jpg,Stimuli/Words/word48.jpg,d,0,13,13,13,1,Stimuli/Words/word47.jpg,Stimuli/Words/word48.jpg,,,,,,,,,,,,
,,,,0,d,1,0.6464,,,,,,74,Stimuli/Words/word33.jpg,Stimuli/Words/word34.jpg,d,second,SI,,1,0.05,0.05,2023-04-18_11h39.50.334,01_word_task,2020.2.4,Win32,60,1920,1080,,,,,,,,,,Stimuli/Words/word55.jpg,Stimuli/Words/word56.jpg,d,0,14,14,14,1,,,,,,,,,,,,,,
,,,,0,d,1,0.5518,,,,,,1,Stimuli/Words/word06.jpg,Stimuli/Words/word06.jpg,s,second,SI,,1,0.05,0.05,2023-04-18_11h39.50.334,01_word_task,2020.2.4,Win32,60,1920,1080,,,,,,,,,,Stimuli/Words/word45.jpg,Stimuli/Words/word46.jpg,d,0,15,15,15,1,,,,,,,,,,,,,,
,,,,0,d,1,0.5101,,,,,,109,Stimuli/Words/word48.jpg,Stimuli/Words/word47.jpg,d,third,SI,,1,0.05,0.05,2023-04-18_11h39.50.334,01_word_task,2020.2.4,Win32,60,1920,1080,,,,,,,,,,Stimuli/Words/word10.jpg,Stimuli/Words/word09.jpg,d,0,16,16,16,1,,,,,,,,,,,,,,
,,,,0,s,1,0.5422,,,,,,118,CatchTrial,CatchTrial,c,CatchTrials,SI,,1,0.05,0.05,2023-04-18_11h39.50.334,01_word_task,2020.2.4,Win32,60,1920,1080,,,,,,,,,,Stimuli/Words/word15.jpg,Stimuli/Words/word15.jpg,s,0,17,17,17,1,Stimuli/Words/word15.jpg,Stimuli/Words/word15.jpg,,,,,,,,,,,,
,,,,0,d,1,0.4646,,,,,,4,Stimuli/Words/word21.jpg,Stimuli/Words/word21.jpg,s,second,SI,,1,0.05,0.05,2023-04-18_11h39.50.334,01_word_task,2020.2.4,Win32,60,1920,1080,,,,,,,,,,Stimuli/Words/word32.jpg,Stimuli/Words/word31.jpg,d,0,18,18,18,1,,,,,,,,,,,,,,
,,,,0,d,1,0.575,,,,,,15,Stimuli/Words/word32.jpg,Stimuli/Words/word32.jpg,s,second,SI,,1,0.05,0.05,2023-04-18_11h39.50.334,01_word_task,2020.2.4,Win32,60,1920,1080,,,,,,,,,,Stimuli/Words/word33.jpg,Stimuli/Words/word34.jpg,d,0,19,19,19,1,,,,,,,,,,,,,,
,,,,0,d,1,0.4784,,,,,,75,Stimuli/Words/word34.jpg,Stimuli/Words/word33.jpg,d,second,SI,,1,0.05,0.05,2023-04-18_11h39.50.334,01_word_task,2020.2.4,Win32,60,1920,1080,,,,,,,,,,Stimuli/Words/word41.jpg,Stimuli/Words/word42.jpg,d,0,20,20,20,1,,,,,,,,,,,,,,
,,,,0,s,1,0.775,,,,,,20,Stimuli/Words/word37.jpg,Stimuli/Words/word37.jpg,s,second,SI,,1,0.05,0.05,2023-04-18_11h39.50.334,01_word_task,2020.2.4,Win32,60,1920,1080,,,,,,,,,,Stimuli/Words/word06.jpg,Stimuli/Words/word06.jpg,s,0,21,21,21,1,,,,,,,,,,,,,,
,,,,0,s,1,0.5844,,,,,,114,Stimuli/Words/word57.jpg,Stimuli/Words/word58.jpg,d,third,SI,,1,0.05,0.05,2023-04-18_11h39.50.334,01_word_task,2020.2.4,Win32,60,1920,1080,,,,,,,,,,Stimuli/Words/word30.jpg,Stimuli/Words/word30.jpg,s,0,22,22,22,1,,,,,,,,,,,,,,
,,,,0,s,1,0.5565,,,,,,36,Stimuli/Words/word13.jpg,Stimuli/Words/word13.jpg,s,third,SI,,1,0.05,0.05,2023-04-18_11h39.50.334,01_word_task,2020.2.4,Win32,60,1920,1080,,,,,,,,,,Stimuli/Words/word56.jpg,Stimuli/Words/word56.jpg,s,0,23,23,23,1,,,,,,,,,,,,,,
,,,,0,s,1,0.6078,,,,,,54,Stimuli/Words/word51.jpg,Stimuli/Words/word51.jpg,s,third,SI,,1,0.05,0.05,2023-04-18_11h39.50.334,01_word_task,2020.2.4,Win32,60,1920,1080,,,,,,,,,,Stimuli/Words/word37.jpg,Stimuli/Words/word37.jpg,s,0,24,24,24,1,,,,,,,,,,,,,,
,,,,0,d,1,0.4146,,,,,,53,Stimuli/Words/word50.jpg,Stimuli/Words/word50.jpg,s,third,SI,,1,0.05,0.05,2023-04-18_11h39.50.334,01_word_task,2020.2.4,Win32,60,1920,1080,,,,,,,,,,Stimuli/Words/word03.jpg,Stimuli/Words/word04.jpg,d,0,25,25,25,1,,,,,,,,,,,,,,
,,,,0,s,1,0.4955,,,,,,21,Stimuli/Words/word38.jpg,Stimuli/Words/word38.jpg,s,second,SI,,1,0.05,0.05,2023-04-18_11h39.50.334,01_word_task,2020.2.4,Win32,60,1920,1080,,,,,,,,,,Stimuli/Words/word38.jpg,Stimuli/Words/word38.jpg,s,0,26,26,26,1,,,,,,,,,,,,,,
,,,,0,d,1,0.3413,,,,,,41,Stimuli/Words/word18.jpg,Stimuli/Words/word18.jpg,s,third,SI,,1,0.05,0.05,2023-04-18_11h39.50.334,01_word_task,2020.2.4,Win32,60,1920,1080,,,,,,,,,,Stimuli/Words/word24.jpg,Stimuli/Words/word23.jpg,d,0,27,27,27,1,,,,,,,,,,,,,,
,,,,0,d,1,0.4233,,,,,,84,Stimuli/Words/word55.jpg,Stimuli/Words/word56.jpg,d,second,SI,,1,0.05,0.05,2023-04-18_11h39.50.334,01_word_task,2020.2.4,Win32,60,1920,1080,,,,,,,,,,Stimuli/Words/word23.jpg,Stimuli/Words/word24.jpg,d,0,28,28,28,1,,,,,,,,,,,,,,
,,,,0,s,1,0.5903,,,,,,69,Stimuli/Words/word28.jpg,Stimuli/Words/word27.jpg,d,second,SI,,1,0.05,0.05,2023-04-18_11h39.50.334,01_word_task,2020.2.4,Win32,60,1920,1080,,,,,,,,,,Stimuli/Words/word50.jpg,Stimuli/Words/word50.jpg,s,0,29,29,29,1,,,,,,,,,,,,,,
,,,,0,d,1,0.3612,,,,,,65,Stimuli/Words/word24.jpg,Stimuli/Words/word23.jpg,d,second,SI,,1,0.05,0.05,2023-04-18_11h39.50.334,01_word_task,2020.2.4,Win32,60,1920,1080,,,,,,,,,,Stimuli/Words/word48.jpg,Stimuli/Words/word47.jpg,d,0,30,30,30,1,,,,,,,,,,,,,,
,,,,0,d,1,0.6385,,,,,,64,Stimuli/Words/word23.jpg,Stimuli/Words/word24.jpg,d,second,SI,,1,0.05,0.05,2023-04-18_11h39.50.334,01_word_task,2020.2.4,Win32,60,1920,1080,,,,,,,,,,Stimuli/Words/word57.jpg,Stimuli/Words/word58.jpg,d,0,31,31,31,1,,,,,,,,,,,,,,
,,,,0,s,1,0.5414,,,,,,34,Stimuli/Words/word11.jpg,Stimuli/Words/word11.jpg,s,third,SI,,1,0.05,0.05,2023-04-18_11h39.50.334,01_word_task,2020.2.4,Win32,60,1920,1080,,,,,,,,,,Stimuli/Words/word32.jpg,Stimuli/Words/word32.jpg,s,0,32,32,32,1,,,,,,,,,,,,,,
,,,,0,d,1,0.3927,,,,,,117,CatchTrial,CatchTrial,c,CatchTrials,SI,,1,0.05,0.05,2023-04-18_11h39.50.334,01_word_task,2020.2.4,Win32,60,1920,1080,,,,,,,,,,Stimuli/Words/word40.jpg,Stimuli/Words/word39.jpg,d,0,33,33,33,1,Stimuli/Words/word40.jpg,Stimuli/Words/word39.jpg,,,,,,,,,,,,
,,,,0,d,1,0.4731,,,,,,73,Stimuli/Words/word32.jpg,Stimuli/Words/word31.jpg,d,second,SI,,1,0.05,0.05,2023-04-18_11h39.50.334,01_word_task,2020.2.4,Win32,60,1920,1080,,,,,,,,,,Stimuli/Words/word28.jpg,Stimuli/Words/word27.jpg,d,0,34,34,34,1,,,,,,,,,,,,,,
,,,,0,s,1,0.5768,,,,,,102,Stimuli/Words/word41.jpg,Stimuli/Words/word42.jpg,d,third,SI,,1,0.05,0.05,2023-04-18_11h39.50.334,01_word_task,2020.2.4,Win32,60,1920,1080,,,,,,,,,,Stimuli/Words/word20.jpg,Stimuli/Words/word20.jpg,s,0,35,35,35,1,,,,,,,,,,,,,,
,,,,0,s,1,1.1614,,,,,,9,Stimuli/Words/word26.jpg,Stimuli/Words/word26.jpg,s,second,SI,,1,0.05,0.05,2023-04-18_11h39.50.334,01_word_task,2020.2.4,Win32,60,1920,1080,,,,,,,,,,Stimuli/Words/word16.jpg,Stimuli/Words/word16.jpg,s,,,,,,,,space,18.4097,0,0,0,0,1,,,,,
,,,,0,d,1,0.4057,,,,,,60,Stimuli/Words/word07.jpg,Stimuli/Words/word08.jpg,d,second,SI,,1,0.05,0.05,2023-04-18_11h39.50.334,01_word_task,2020.2.4,Win32,60,1920,1080,,,,,,,,,,Stimuli/Words/word02.jpg,Stimuli/Words/word01.jpg,d,,,,,,,,,,0,1,1,1,1,,,,,
,,,,0,s,1,0.4355,,,,,,39,Stimuli/Words/word16.jpg,Stimuli/Words/word16.jpg,s,third,SI,,1,0.05,0.05,2023-04-18_11h39.50.334,01_word_task,2020.2.4,Win32,60,1920,1080,,,,,,,,,,Stimuli/Words/word14.jpg,Stimuli/Words/word14.jpg,s,,,,,,,,,,0,2,2,2,1,,,,,
,,,,0,d,1,0.4544,,,,,,120,CatchTrial,CatchTrial,c,CatchTrials,SI,,1,0.05,0.05,2023-04-18_11h39.50.334,01_word_task,2020.2.4,Win32,60,1920,1080,,,,,,,,,,Stimuli/Words/word30.jpg,Stimuli/Words/word29.jpg,d,,,,,,Stimuli/Words/word30.jpg,Stimuli/Words/word29.jpg,,,0,3,3,3,1,,,,,
,,,,0,d,1,0.3605,,,,,,48,Stimuli/Words/word45.jpg,Stimuli/Words/word45.jpg,s,third,SI,,1,0.05,0.05,2023-04-18_11h39.50.334,01_word_task,2020.2.4,Win32,60,1920,1080,,,,,,,,,,Stimuli/Words/word14.jpg,Stimuli/Words/word13.jpg,d,,,,,,,,,,0,4,4,4,1,,,,,
,,,,0,d,1,0.5847,,,,,,101,Stimuli/Words/word20.jpg,Stimuli/Words/word19.jpg,d,third,SI,,1,0.05,0.05,2023-04-18_11h39.50.334,01_word_task,2020.2.4,Win32,60,1920,1080,,,,,,,,,,Stimuli/Words/word09.jpg,Stimuli/Words/word10.jpg,d,,,,,,,,,,0,5,5,5,1,,,,,
,,,,0,s,1,0.5311,,,,,,107,Stimuli/Words/word46.jpg,Stimuli/Words/word45.jpg,d,third,SI,,1,0.05,0.05,2023-04-18_11h39.50.334,01_word_task,2020.2.4,Win32,60,1920,1080,,,,,,,,,,Stimuli/Words/word08.jpg,Stimuli/Words/word08.jpg,s,,,,,,,,,,0,6,6,6,1,,,,,
,,,,0,s,1,0.4555,,,,,,19,Stimuli/Words/word36.jpg,Stimuli/Words/word36.jpg,s,second,SI,,1,0.05,0.05,2023-04-18_11h39.50.334,01_word_task,2020.2.4,Win32,60,1920,1080,,,,,,,,,,Stimuli/Words/word17.jpg,Stimuli/Words/word17.jpg,s,,,,,,,,,,0,7,7,7,1,,,,,
,,,,0,s,1,0.3925,,,,,,68,Stimuli/Words/word27.jpg,Stimuli/Words/word28.jpg,d,second,SI,,1,0.05,0.05,2023-04-18_11h39.50.334,01_word_task,2020.2.4,Win32,60,1920,1080,,,,,,,,,,Stimuli/Words/word54.jpg,Stimuli/Words/word54.jpg,s,,,,,,,,,,0,8,8,8,1,,,,,
,,,,0,s,1,0.5621,,,,,,93,Stimuli/Words/word12.jpg,Stimuli/Words/word11.jpg,d,third,SI,,1,0.05,0.05,2023-04-18_11h39.50.334,01_word_task,2020.2.4,Win32,60,1920,1080,,,,,,,,,,Stimuli/Words/word34.jpg,Stimuli/Words/word34.jpg,s,,,,,,,,,,0,9,9,9,1,,,,,
,,,,0,d,1,0.3987,,,,,,58,Stimuli/Words/word05.jpg,Stimuli/Words/word06.jpg,d,second,SI,,1,0.05,0.05,2023-04-18_11h39.50.334,01_word_task,2020.2.4,Win32,60,1920,1080,,,,,,,,,,Stimuli/Words/word27.jpg,Stimuli/Words/word28.jpg,d,,,,,,,,,,0,10,10,10,1,,,,,
,,,,0,d,1,0.5137,,,,,,25,Stimuli/Words/word54.jpg,Stimuli/Words/word54.jpg,s,second,SI,,1,0.05,0.05,2023-04-18_11h39.50.334,01_word_task,2020.2.4,Win32,60,1920,1080,,,,,,,,,,Stimuli/Words/word17.jpg,Stimuli/Words/word18.jpg,d,,,,,,,,,,0,11,11,11,1,,,,,
,,,,0,s,1,0.5109,,,,,,30,Stimuli/Words/word03.jpg,Stimuli/Words/word03.jpg,s,third,SI,,1,0.05,0.05,2023-04-18_11h39.50.334,01_word_task,2020.2.4,Win32,60,1920,1080,,,,,,,,,,Stimuli/Words/word36.jpg,Stimuli/Words/word36.jpg,s,,,,,,,,,,0,12,12,12,1,,,,,
,,,,0,d,1,0.555,,,,,,17,Stimuli/Words/word34.jpg,Stimuli/Words/word34.jpg,s,second,SI,,1,0.05,0.05,2023-04-18_11h39.50.334,01_word_task,2020.2.4,Win32,60,1920,1080,,,,,,,,,,Stimuli/Words/word46.jpg,Stimuli/Words/word45.jpg,d,,,,,,,,,,0,13,13,13,1,,,,,
,,,,0,s,1,0.6001,,,,,,72,Stimuli/Words/word31.jpg,Stimuli/Words/word32.jpg,d,second,SI,,1,0.05,0.05,2023-04-18_11h39.50.334,01_word_task,2020.2.4,Win32,60,1920,1080,,,,,,,,,,Stimuli/Words/word26.jpg,Stimuli/Words/word26.jpg,s,,,,,,,,,,0,14,14,14,1,,,,,
,,,,0,d,1,0.4252,,,,,,90,Stimuli/Words/word09.jpg,Stimuli/Words/word10.jpg,d,third,SI,,1,0.05,0.05,2023-04-18_11h39.50.334,01_word_task,2020.2.4,Win32,60,1920,1080,,,,,,,,,,Stimuli/Words/word49.jpg,Stimuli/Words/word50.jpg,d,,,,,,,,,,0,15,15,15,1,,,,,
,,,,0,d,1,0.4684,,,,,,26,Stimuli/Words/word55.jpg,Stimuli/Words/word55.jpg,s,second,SI,,1,0.05,0.05,2023-04-18_11h39.50.334,01_word_task,2020.2.4,Win32,60,1920,1080,,,,,,,,,,Stimuli/Words/word56.jpg,Stimuli/Words/word55.jpg,d,,,,,,,,,,0,16,16,16,1,,,,,
,,,,0,s,1,0.5333,,,,,,113,Stimuli/Words/word52.jpg,Stimuli/Words/word51.jpg,d,third,SI,,1,0.05,0.05,2023-04-18_11h39.50.334,01_word_task,2020.2.4,Win32,60,1920,1080,,,,,,,,,,Stimuli/Words/word03.jpg,Stimuli/Words/word03.jpg,s,,,,,,,,,,0,17,17,17,1,,,,,
,,,,0,d,1,0.3319,,,,,,16,Stimuli/Words/word33.jpg,Stimuli/Words/word33.jpg,s,second,SI,,1,0.05,0.05,2023-04-18_11h39.50.334,01_word_task,2020.2.4,Win32,60,1920,1080,,,,,,,,,,Stimuli/Words/word12.jpg,Stimuli/Words/word11.jpg,d,,,,,,,,,,0,18,18,18,1,,,,,
,,,,0,s,1,0.4941,,,,,,122,CatchTrial,CatchTrial,c,CatchTrials,SI,,1,0.05,0.05,2023-04-18_11h39.50.334,01_word_task,2020.2.4,Win32,60,1920,1080,,,,,,,,,,Stimuli/Words/word46.jpg,Stimuli/Words/word46.jpg,s,,,,,,Stimuli/Words/word46.jpg,Stimuli/Words/word46.jpg,,,0,19,19,19,1,,,,,
,,,,0,s,1,0.4091,,,,,,3,Stimuli/Words/word08.jpg,Stimuli/Words/word08.jpg,s,second,SI,,1,0.05,0.05,2023-04-18_11h39.50.334,01_word_task,2020.2.4,Win32,60,1920,1080,,,,,,,,,,Stimuli/Words/word58.jpg,Stimuli/Words/word58.jpg,s,,,,,,,,,,0,20,20,20,1,,,,,
,,,,0,d,1,0.5318,,,,,,40,Stimuli/Words/word17.jpg,Stimuli/Words/word17.jpg,s,third,SI,,1,0.05,0.05,2023-04-18_11h39.50.334,01_word_task,2020.2.4,Win32,60,1920,1080,,,,,,,,,,Stimuli/Words/word15.jpg,Stimuli/Words/word16.jpg,d,,,,,,,,,,0,21,21,21,1,,,,,
