sub,group,hemi,roi,cond,roi_size,mean_act,volume,sum_selec,sum_selec_norm
sub-spaceloc1003,control,left,dorsal_visual_cortex,tool,58388,3.1037375926971436,3380.0,10490.6328125,179.67104220901555
sub-spaceloc1003,control,left,ventral_visual_cortex,space,379012,2.876723527908325,11179.0,32158.892578125,84.84927278852648
sub-spaceloc1003,control,left,ventral_visual_cortex,tool,379012,3.393538475036621,5988.0,20320.5078125,53.61441804613047
sub-spaceloc1003,control,right,dorsal_visual_cortex,space,56705,3.282400369644165,12325.0,40455.5859375,713.4394839520324
sub-spaceloc1003,control,right,dorsal_visual_cortex,tool,56705,3.2173070907592773,2684.0,8635.251953125,152.28378367207478
sub-spaceloc1003,control,right,ventral_visual_cortex,space,380063,3.2032649517059326,25634.0,82112.4921875,216.04968699268278
sub-spaceloc1003,control,right,ventral_visual_cortex,tool,380063,3.281477928161621,5047.0,16561.619140625,43.57598382537895
sub-spaceloc1004,control,left,dorsal_visual_cortex,space,63907,3.2451140880584717,4603.0,14937.259765625,233.73432903476927
sub-spaceloc1004,control,left,dorsal_visual_cortex,tool,63907,3.2724645137786865,3340.0,10930.03125,171.03026663745754
sub-spaceloc1004,control,left,ventral_visual_cortex,space,412532,3.1661124229431152,6846.0,21675.205078125,52.54187572873135
sub-spaceloc1004,control,left,ventral_visual_cortex,tool,412532,3.1952219009399414,5630.0,17989.099609375,43.60655563538101
sub-spaceloc1004,control,right,dorsal_visual_cortex,space,64097,3.2868921756744385,6106.0,20069.763671875,313.1154917059301
sub-spaceloc1004,control,right,dorsal_visual_cortex,tool,64097,3.2244536876678467,3393.0,10940.5712890625,170.6877278041484
sub-spaceloc1004,control,right,ventral_visual_cortex,space,417400,3.3109774589538574,9290.0,30758.98046875,73.69185545939148
sub-spaceloc1004,control,right,ventral_visual_cortex,tool,417400,3.0409109592437744,5600.0,17029.1015625,40.798039201006226
sub-spaceloc1005,control,left,dorsal_visual_cortex,space,67731,3.0760090351104736,4521.0,13906.63671875,205.32159157180612
sub-spaceloc1005,control,left,dorsal_visual_cortex,tool,67731,3.4975874423980713,8254.0,28869.0859375,426.2315031152648
sub-spaceloc1005,control,left,ventral_visual_cortex,space,460410,2.9205451011657715,8589.0,25084.5625,54.483096587823894
sub-spaceloc1005,control,left,ventral_visual_cortex,tool,460410,3.431544065475464,21538.0,73908.59375,160.52777687278729
sub-spaceloc1005,control,right,dorsal_visual_cortex,space,69098,3.3793303966522217,10792.0,36469.734375,527.7972499204029
sub-spaceloc1005,control,right,dorsal_visual_cortex,tool,69098,3.2090182304382324,5062.0,16244.05078125,235.0871339438189
sub-spaceloc1005,control,right,ventral_visual_cortex,space,460896,3.2895548343658447,16914.0,55639.53125,120.72036045007985
sub-spaceloc1005,control,right,ventral_visual_cortex,tool,460896,3.1341986656188965,17995.0,56399.90625,122.3701361044574
sub-spaceloc1006,control,left,dorsal_visual_cortex,space,67146,3.4623091220855713,7470.0,25863.44921875,385.1822777045543
sub-spaceloc1006,control,left,dorsal_visual_cortex,tool,67146,2.668429136276245,526.0,1403.59375,20.903609299139188
sub-spaceloc1006,control,left,ventral_visual_cortex,space,442597,3.226508855819702,9552.0,30819.61328125,69.63357926341571
sub-spaceloc1006,control,left,ventral_visual_cortex,tool,442597,2.7041425704956055,3361.0,9088.623046875,20.53475971792624
sub-spaceloc1006,control,right,dorsal_visual_cortex,space,62909,3.6181130409240723,8727.0,31575.271484375,501.91978070506605
sub-spaceloc1006,control,right,dorsal_visual_cortex,tool,62909,2.72805118560791,462.0,1260.359619140625,20.034647175135913
sub-spaceloc1006,control,right,ventral_visual_cortex,space,431106,3.3829033374786377,11342.0,38368.890625,89.00105919425849
sub-spaceloc1006,control,right,ventral_visual_cortex,tool,431106,2.637240171432495,1371.0,3615.65625,8.386930940418365
sub-spaceloc1007,control,left,dorsal_visual_cortex,space,56677,2.9648361206054688,4317.0,12799.197265625,225.82700682155019
sub-spaceloc1007,control,left,dorsal_visual_cortex,tool,56677,3.253971815109253,3525.0,11470.2509765625,202.379289245417
sub-spaceloc1007,control,left,ventral_visual_cortex,space,360789,2.8179144859313965,6830.0,19246.35546875,53.34518366344317
sub-spaceloc1007,control,left,ventral_visual_cortex,tool,360789,3.2247979640960693,5416.0,17465.505859375,48.4091972298906
sub-spaceloc1007,control,right,dorsal_visual_cortex,space,54960,3.475764036178589,9798.0,34055.53515625,619.6421971661208
sub-spaceloc1007,control,right,dorsal_visual_cortex,tool,54960,3.080768346786499,2977.0,9171.447265625,166.87495024790758
sub-spaceloc1007,control,right,ventral_visual_cortex,space,363521,3.3894121646881104,12845.0,43537.0,119.76474536546719
sub-spaceloc1007,control,right,ventral_visual_cortex,tool,363521,3.239814281463623,6582.0,21324.45703125,58.660866995991974
sub-spaceloc1008,control,left,dorsal_visual_cortex,space,60835,2.79638934135437,1617.0,4521.76171875,74.32829323169229
sub-spaceloc1008,control,left,dorsal_visual_cortex,tool,60835,2.7317142486572266,83.0,226.73228454589844,3.7270039376329156
sub-spaceloc1008,control,left,ventral_visual_cortex,space,392742,2.747349739074707,1839.0,5052.3759765625,12.864363822974116
sub-spaceloc1008,control,left,ventral_visual_cortex,tool,392742,2.6546366214752197,881.0,2338.73486328125,5.954888612069119
sub-spaceloc1008,control,right,dorsal_visual_cortex,space,62381,2.7606544494628906,2406.0,6642.134765625,106.47688824521889
sub-spaceloc1008,control,right,dorsal_visual_cortex,tool,62381,2.594332218170166,149.0,386.5555114746094,6.196686675022994
sub-spaceloc1008,control,right,ventral_visual_cortex,space,413134,2.828517436981201,3096.0,8757.08984375,21.196729980466387
sub-spaceloc1008,control,right,ventral_visual_cortex,tool,413134,2.676253080368042,1013.0,2711.04443359375,6.562143114809602
sub-spaceloc1009,control,left,dorsal_visual_cortex,space,60217,4.673459053039551,21875.0,102231.9140625,1697.7251284936149
sub-spaceloc1009,control,left,dorsal_visual_cortex,tool,60217,3.1578972339630127,3919.0,12375.798828125,205.52001640940264
sub-spaceloc1009,control,left,ventral_visual_cortex,space,401325,4.039192199707031,33007.0,133321.609375,332.2035990157603
sub-spaceloc1009,control,left,ventral_visual_cortex,tool,401325,3.138906478881836,7288.0,22876.349609375,57.00205471718682
sub-spaceloc1009,control,right,dorsal_visual_cortex,space,60076,4.745261192321777,23416.0,111115.0390625,1849.574523312138
sub-spaceloc1009,control,right,dorsal_visual_cortex,tool,60076,2.944903612136841,1825.0,5374.44921875,89.46083658615753
sub-spaceloc1009,control,right,ventral_visual_cortex,space,403168,4.061659812927246,36996.0,150265.171875,372.7110581072903
sub-spaceloc1009,control,right,ventral_visual_cortex,tool,403168,2.805466651916504,3763.0,10556.970703125,26.18504123126091
sub-spaceloc1010,control,left,dorsal_visual_cortex,space,56016,3.5299718379974365,4907.0,17321.572265625,309.22544033178025
sub-spaceloc1010,control,left,dorsal_visual_cortex,tool,56016,3.100499391555786,1236.0,3832.21728515625,68.41290497636835
sub-spaceloc1010,control,left,ventral_visual_cortex,space,373151,3.4135327339172363,8009.0,27338.984375,73.26520463565687
sub-spaceloc1010,control,left,ventral_visual_cortex,tool,373151,3.3947699069976807,4585.0,15565.0205078125,41.712391251296395
sub-spaceloc1010,control,right,dorsal_visual_cortex,space,55494,3.9709055423736572,11043.0,43850.7109375,790.188325539698
sub-spaceloc1010,control,right,dorsal_visual_cortex,tool,55494,2.974564790725708,719.0,2138.712158203125,38.539520636521516
sub-spaceloc1010,control,right,ventral_visual_cortex,space,360836,3.654505968093872,14818.0,54152.46875,150.07501676661974
sub-spaceloc1010,control,right,ventral_visual_cortex,tool,360836,2.9004881381988525,2091.0,6064.9208984375,16.807970652699563
sub-spaceloc1011,control,left,dorsal_visual_cortex,space,55076,3.8948991298675537,13270.0,51685.3125,938.436206333067
sub-spaceloc1011,control,left,dorsal_visual_cortex,tool,55076,3.225739002227783,5517.0,17796.40234375,323.1244524611446
